Ticker,Date,Open,High,Low,Close,Volume,Open Interest
CHNC,20090616,5.00000,5.00000,5.00000,5.00000,100,5.00000
CHNC,20090624,4.00000,4.00000,4.00000,4.00000,600,4.00000
CHNC,20091104,4.00000,4.00000,4.00000,4.00000,500,4.00000
CHNC,20091109,4.50000,4.50000,4.50000,4.50000,500,4.50000
CHNC,20091231,4.75000,4.75000,4.65001,4.65001,1500,4.65001
CHNC,20100104,4.70000,4.70000,4.70000,4.70000,1000,4.70000
CHNC,20100106,5.05001,6.15001,5.05001,6.00000,78296,6.00000
CHNC,20100107,5.74000,6.10000,5.74000,6.00000,26476,6.00000
CHNC,20100108,6.00000,6.10000,5.90001,6.05001,28260,6.05001
CHNC,20100111,6.05001,7.50000,6.00000,7.50000,24240,7.50000
CHNC,20100112,6.25000,7.00000,6.10000,6.65001,25000,6.65001
CHNC,20100113,6.75000,6.85000,6.75000,6.80001,8228,6.80001
CHNC,20100114,6.15001,6.60000,6.15001,6.60000,13700,6.60000
CHNC,20100115,6.70000,6.70000,6.10000,6.20000,13186,6.20000
CHNC,20100119,6.10000,6.20000,6.10000,6.10000,2390,6.10000
CHNC,20100120,6.20000,6.40001,6.20000,6.40001,1410,6.40001
CHNC,20100121,6.10000,6.15001,5.00000,6.15001,6510,6.15001
CHNC,20100122,6.60000,6.60000,6.05001,6.05001,800,6.05001
CHNC,20100125,6.05001,6.05001,6.05001,6.05001,500,6.05001
CHNC,20100126,6.00000,6.00000,6.00000,6.00000,500,6.00000
CHNC,20100127,5.75000,5.75000,5.75000,5.75000,500,5.75000
CHNC,20100128,5.10000,5.70000,5.10000,5.70000,350,5.70000
CHNC,20100129,5.70000,5.70000,5.70000,5.70000,1250,5.70000
CHNC,20100201,5.65001,5.65001,5.65001,5.65001,500,5.65001
CHNC,20100202,5.70000,5.70000,5.70000,5.70000,500,5.70000
CHNC,20100203,5.70000,6.10000,5.70000,5.70000,1584,5.70000
CHNC,20100204,5.50000,5.50000,5.50000,5.50000,500,5.50000
CHNC,20100205,5.50000,5.50000,5.00000,5.50000,3800,5.50000
CHNC,20100208,5.50000,6.00000,5.50000,6.00000,1000,6.00000
CHNC,20100209,5.95000,5.95000,5.95000,5.95000,500,5.95000
CHNC,20100210,5.50000,5.50000,5.50000,5.50000,500,5.50000
CHNC,20100211,5.80001,5.80001,5.80001,5.80001,500,5.80001
CHNC,20100212,5.81000,5.81000,5.81000,5.81000,500,5.81000
CHNC,20100216,5.90001,5.90001,5.90001,5.90001,500,5.90001
CHNC,20100217,5.60000,5.60000,5.60000,5.60000,718,5.60000
CHNC,20100218,5.50000,6.00000,5.50000,6.00000,11554,6.00000
CHNC,20100219,6.00000,6.00000,5.30001,5.80001,11100,5.80001
CHNC,20100222,5.78001,5.80001,5.42001,5.80001,2100,5.80001
CHNC,20100223,5.80001,5.80001,5.42001,5.69001,6800,5.69001
CHNC,20100224,5.63001,5.63001,5.20000,5.40001,4700,5.40001
CHNC,20100225,5.40001,5.40001,5.21001,5.21001,3600,5.21001
CHNC,20100226,5.35000,5.35000,5.35000,5.35000,1194,5.35000
CHNC,20100301,5.50000,5.50000,5.15001,5.39000,13750,5.39000
CHNC,20100302,5.35000,5.35000,5.06000,5.30001,5100,5.30001
CHNC,20100303,5.20000,5.20000,5.00000,5.01001,9104,5.01001
CHNC,20100304,5.19001,5.19001,5.18000,5.19001,1550,5.19001
CHNC,20100305,5.19001,5.30001,5.19001,5.30001,4404,5.30001
CHNC,20100308,5.10000,5.20000,5.09001,5.20000,7742,5.20000
CHNC,20100309,5.20000,5.25000,5.19001,5.25000,13000,5.25000
CHNC,20100310,5.23001,5.23001,4.50000,5.20000,5892,5.20000
CHNC,20100311,5.20000,5.25000,5.20000,5.20000,5800,5.20000
CHNC,20100312,5.20000,5.22000,5.16000,5.20000,5100,5.20000
CHNC,20100315,5.20000,5.20000,4.76001,4.76001,3736,4.76001
CHNC,20100316,4.85000,4.90001,4.85000,4.85000,2300,4.85000
CHNC,20100317,4.80001,4.80001,4.80001,4.80001,500,4.80001
CHNC,20100318,4.60000,4.89000,4.60000,4.89000,1400,4.89000
CHNC,20100319,4.50000,4.89000,3.55000,4.89000,6066,4.89000
CHNC,20100322,4.90001,4.90001,4.90001,4.90001,200,4.90001
CHNC,20100323,4.51001,4.65001,4.51001,4.60000,4336,4.60000
CHNC,20100324,4.61001,4.61001,4.50000,4.50000,6386,4.50000
CHNC,20100325,4.50000,4.65001,4.50000,4.65001,4120,4.65001
CHNC,20100326,4.25000,4.65001,4.25000,4.65001,3500,4.65001
CHNC,20100329,4.60000,5.25000,4.50000,5.24000,20868,5.24000
CHNC,20100330,5.17001,5.17001,5.14000,5.14000,1856,5.14000
CHNC,20100331,4.58000,5.14000,4.55001,5.14000,1000,5.14000
CHNC,20100401,5.15001,5.17001,5.15001,5.17001,4100,5.17001
CHNC,20100405,5.17001,5.18000,5.17001,5.17001,4100,5.17001
CHNC,20100406,5.17001,5.17001,5.16000,5.16000,2000,5.16000
CHNC,20100407,5.15001,5.15001,5.14000,5.14000,1300,5.14000
CHNC,20100408,5.12000,5.12000,4.90001,4.90001,4900,4.90001
CHNC,20100409,4.95000,5.10000,4.95000,5.10000,2500,5.10000
CHNC,20100412,5.16000,5.27000,5.16000,5.27000,17700,5.27000
CHNC,20100413,5.27000,5.27000,5.25000,5.25000,1300,5.25000
CHNC,20100414,5.27000,5.27000,5.27000,5.27000,1100,5.27000
CHNC,20100415,5.00000,5.31000,5.00000,5.25000,16400,5.25000
CHNC,20100419,5.17001,5.29000,5.17001,5.29000,1200,5.29000
CHNC,20100420,5.00000,5.25000,5.00000,5.25000,1500,5.25000
CHNC,20100421,5.00000,5.00000,4.70000,4.99000,1800,4.99000
CHNC,20100422,5.10000,5.10000,5.10000,5.10000,500,5.10000
CHNC,20100423,5.08000,5.08000,5.08000,5.08000,200,5.08000
CHNC,20100427,5.10000,5.10000,5.10000,5.10000,600,5.10000
CHNC,20100428,4.90001,5.00000,4.32001,4.98001,12700,4.98001
CHNC,20100429,4.70000,4.70000,3.80000,4.29000,126900,4.29000
CHNC,20100430,4.29000,4.29000,3.90001,4.00000,63300,4.00000
CHNC,20100503,4.00000,4.00000,3.95001,3.95001,13900,3.95001
CHNC,20100504,3.95001,3.95001,2.95001,3.25000,36900,3.25000
CHNC,20100505,3.24001,3.74001,3.22001,3.74001,2900,3.74001
CHNC,20100506,3.25000,3.25000,3.10000,3.25000,6500,3.25000
CHNC,20100507,3.08000,3.70001,3.00000,3.29000,23100,3.29000
CHNC,20100510,3.01000,3.20001,3.01000,3.20001,2300,3.20001
CHNC,20100511,3.10000,3.29000,3.00000,3.29000,17400,3.29000
CHNC,20100512,3.40001,3.40001,3.40001,3.40001,300,3.40001
CHNC,20100513,3.25000,3.25000,3.25000,3.25000,500,3.25000
CHNC,20100514,3.25000,3.25000,3.25000,3.25000,800,3.25000
CHNC,20100517,3.10000,3.25000,3.10000,3.25000,700,3.25000
CHNC,20100519,3.06000,3.25000,2.80000,3.25000,100500,3.25000
CHNC,20100520,3.27000,3.27000,3.27000,3.27000,49000,3.27000
CHNC,20100521,3.19001,3.19001,3.19001,3.19001,500,3.19001
CHNC,20100524,3.19001,3.19001,3.19001,3.19001,400,3.19001
CHNC,20100525,2.90001,3.00000,2.75000,2.75000,21600,2.75000
CHNC,20100526,2.70001,2.70001,2.50000,2.50000,8200,2.50000
CHNC,20100527,2.75000,3.00000,2.75000,2.75000,15400,2.75000
CHNC,20100528,3.25000,3.25000,2.81000,2.81000,400,2.81000
CHNC,20100601,2.75000,3.01000,2.75000,2.75000,4300,2.75000
CHNC,20100602,3.04000,3.99001,3.04000,3.99001,9900,3.99001
CHNC,20100603,4.00000,4.00000,3.77000,3.78000,9300,3.78000
CHNC,20100604,3.77000,3.78000,3.77000,3.78000,2000,3.78000
CHNC,20100607,3.55000,4.00000,3.30000,3.90001,10100,3.90001
CHNC,20100608,3.89001,3.90001,3.80000,3.83000,3500,3.83000
CHNC,20100609,3.80000,3.90001,3.80000,3.90001,5900,3.90001
CHNC,20100610,3.75000,3.90001,3.75000,3.90001,5000,3.90001
CHNC,20100611,3.90001,3.90001,3.75000,3.85000,2300,3.85000
CHNC,20100614,3.80000,3.85000,3.75000,3.85000,17000,3.85000
CHNC,20100615,3.08000,3.50000,3.08000,3.50000,2500,3.50000
CHNC,20100617,2.89001,3.48001,2.75000,3.44001,11200,3.44001
CHNC,20100618,3.39001,3.39001,3.39001,3.39001,500,3.39001
CHNC,20100621,2.70001,2.99001,2.30000,2.85000,14200,2.85000
CHNC,20100622,2.70001,2.99001,2.50000,2.50000,19500,2.50000
CHNC,20100623,2.50000,2.89001,2.50000,2.89001,16200,2.89001
CHNC,20100624,2.81000,2.81000,2.81000,2.81000,200,2.81000
CHNC,20100625,2.84000,2.84000,2.83000,2.83000,700,2.83000
CHNC,20100628,2.65001,3.00000,2.65001,2.99001,11200,2.99001
CHNC,20100629,2.85000,2.85000,2.85000,2.85000,1500,2.85000
CHNC,20100630,2.84000,3.25000,2.65001,2.95001,2400,2.95001
CHNC,20100701,2.65001,2.94001,2.65001,2.94001,1200,2.94001
CHNC,20100702,2.94001,3.12000,2.94001,3.12000,5700,3.12000
CHNC,20100706,3.10000,3.25000,3.10000,3.25000,2000,3.25000
CHNC,20100707,3.10000,3.30000,3.10000,3.10000,900,3.10000
CHNC,20100708,3.38001,3.46001,3.25000,3.25000,7500,3.25000
CHNC,20100709,3.15001,3.15001,3.15001,3.15001,500,3.15001
CHNC,20100712,2.86000,3.00000,2.80000,3.00000,2800,3.00000
CHNC,20100713,3.00000,3.00000,2.86000,3.00000,1800,3.00000
CHNC,20100714,3.25000,3.25000,2.80000,3.20001,1800,3.20001
CHNC,20100715,2.81000,3.24001,2.80000,3.24001,2500,3.24001
CHNC,20100716,3.23001,3.23001,3.23001,3.23001,500,3.23001
CHNC,20100719,2.81000,3.24001,2.80000,3.24001,5400,3.24001
CHNC,20100720,2.87000,2.87000,2.85000,2.85000,2000,2.85000
CHNC,20100721,2.85000,3.00000,2.85000,3.00000,1800,3.00000
CHNC,20100722,3.00000,3.00000,3.00000,3.00000,500,3.00000
CHNC,20100723,3.20001,3.20001,3.20001,3.20001,100,3.20001
CHNC,20100726,2.85000,3.25000,2.85000,3.25000,2500,3.25000
CHNC,20100727,3.25000,3.25000,2.85000,3.20001,1700,3.20001
CHNC,20100728,2.90001,3.15001,2.85000,3.15001,1900,3.15001
CHNC,20100729,2.86000,3.14001,2.86000,3.14001,1700,3.14001
CHNC,20100730,3.14001,3.14001,3.14001,3.14001,200,3.14001
CHNC,20100802,2.87000,3.14001,2.87000,3.14001,2000,3.14001
CHNC,20100803,2.95001,2.95001,2.90001,2.95001,4700,2.95001
CHNC,20100804,3.11000,3.11000,3.11000,3.11000,200,3.11000
CHNC,20100805,3.00000,3.00000,3.00000,3.00000,600,3.00000
CHNC,20100806,3.00000,3.00000,3.00000,3.00000,16900,3.00000
CHNC,20100809,2.91001,2.99001,2.86000,2.99001,8000,2.99001
CHNC,20100810,3.00000,3.00000,2.90001,2.90001,800,2.90001
CHNC,20100811,2.90001,3.00000,2.90001,2.99001,1600,2.99001
CHNC,20100812,2.99001,2.99001,2.99001,2.99001,300,2.99001
CHNC,20100813,2.87000,3.15001,2.80000,3.15001,25100,3.15001
CHNC,20100816,3.10000,3.15001,3.01000,3.01000,2800,3.01000
CHNC,20100817,3.00000,3.15001,2.40001,2.75000,27600,2.75000
CHNC,20100818,2.98001,3.00000,2.94001,2.95001,5700,2.95001
CHNC,20100819,2.95001,2.95001,2.95001,2.95001,3000,2.95001
CHNC,20100820,2.85000,2.85000,2.85000,2.85000,100,2.85000
CHNC,20100823,2.90001,2.90001,2.75000,2.75000,1900,2.75000
CHNC,20100824,2.70001,2.70001,2.56000,2.56000,15100,2.56000
CHNC,20100825,2.83000,3.10000,2.83000,3.10000,6800,3.10000
CHNC,20100826,2.94001,2.94001,2.94001,2.94001,500,2.94001
CHNC,20100827,2.95001,3.09000,2.95001,3.00000,4900,3.00000
CHNC,20100830,2.99001,3.00000,2.70001,3.00000,22800,3.00000
CHNC,20100831,3.00000,3.34000,2.90001,2.90001,58800,2.90001
CHNC,20100901,3.00000,3.00000,3.00000,3.00000,1200,3.00000
CHNC,20100902,2.90001,2.99001,2.90001,2.99001,1200,2.99001
CHNC,20100903,2.98001,2.98001,2.80000,2.80000,18400,2.80000
CHNC,20100907,2.80000,2.80000,2.59000,2.67001,30600,2.67001
CHNC,20100908,2.90001,3.00000,2.61000,3.00000,11000,3.00000
CHNC,20100909,2.90001,3.00000,2.90001,3.00000,1300,3.00000
CHNC,20100910,3.00000,3.00000,2.80000,3.00000,8700,3.00000
CHNC,20100913,2.75000,3.00000,2.40001,3.00000,101800,3.00000
CHNC,20100914,2.75000,3.39001,2.74001,3.39001,25200,3.39001
CHNC,20100915,3.07000,3.15001,3.00000,3.15001,5300,3.15001
CHNC,20100916,3.25000,3.25000,2.95001,3.12000,7100,3.12000
CHNC,20100917,3.12000,3.14001,3.12000,3.14001,2000,3.14001
CHNC,20100920,3.08000,3.08000,3.08000,3.08000,1500,3.08000
CHNC,20100921,3.05000,3.08000,3.00000,3.02000,9600,3.02000
CHNC,20100922,3.01000,3.20001,3.00000,3.14001,4200,3.14001
CHNC,20100923,2.81000,3.07000,2.81000,3.05000,3400,3.05000
CHNC,20100924,3.00000,3.00000,3.00000,3.00000,1500,3.00000
CHNC,20100927,2.99001,3.00000,2.99001,3.00000,1000,3.00000
CHNC,20100928,3.10000,3.10000,3.10000,3.10000,800,3.10000
CHNC,20100929,3.01000,3.01000,3.01000,3.01000,1500,3.01000
CHNC,20100930,3.00000,3.01000,3.00000,3.01000,3800,3.01000
CHNC,20101001,3.00000,3.00000,3.00000,3.00000,200,3.00000
CHNC,20101004,2.85000,2.85000,2.60000,2.75000,9200,2.75000
CHNC,20101005,2.75000,2.75000,2.60000,2.65001,36800,2.65001
CHNC,20101006,2.59000,2.78000,2.45001,2.50000,40500,2.50000
CHNC,20101007,2.75000,2.75000,2.45001,2.75000,7700,2.75000
CHNC,20101008,2.74001,2.74001,2.40001,2.40001,6400,2.40001
CHNC,20101011,2.70001,2.70001,2.50000,2.50000,8700,2.50000
CHNC,20101012,2.68001,2.95001,2.40001,2.68001,45600,2.68001
CHNC,20101013,2.62000,2.62000,2.45001,2.45001,19700,2.45001
CHNC,20101014,2.45001,2.51000,2.43001,2.45001,8800,2.45001
CHNC,20101015,2.70001,2.86000,2.61000,2.80000,58000,2.80000
CHNC,20101018,2.80000,2.85000,2.80000,2.80000,8400,2.80000
CHNC,20101019,2.78000,2.80000,2.70001,2.71001,13900,2.71001
CHNC,20101020,2.71001,2.72001,2.63001,2.70001,10500,2.70001
CHNC,20101021,2.71001,2.71001,2.71001,2.71001,1200,2.71001
CHNC,20101022,2.71001,2.75000,2.71001,2.75000,1100,2.75000
CHNC,20101025,2.76000,2.80000,2.71001,2.80000,6600,2.80000
CHNC,20101026,2.71001,2.80000,2.70001,2.70001,2500,2.70001
CHNC,20101027,2.66001,2.68001,2.62000,2.68001,10100,2.68001
CHNC,20101028,2.59000,2.71001,2.59000,2.71001,1800,2.71001
CHNC,20101029,2.75000,2.79000,2.75000,2.75000,4200,2.75000
CHNC,20101101,2.75000,2.76000,2.75000,2.75000,8600,2.75000
CHNC,20101102,2.75000,2.85000,2.75000,2.85000,3300,2.85000
CHNC,20101103,2.75000,2.80000,2.75000,2.75000,9200,2.75000
CHNC,20101104,2.84000,2.84000,2.84000,2.84000,5000,2.84000
CHNC,20101105,2.83000,2.88001,2.83000,2.86000,35400,2.86000
CHNC,20101108,2.75000,2.95001,2.75000,2.89001,63700,2.89001
CHNC,20101109,2.90001,2.98001,2.90001,2.98001,6900,2.98001
CHNC,20101110,2.98001,2.98001,2.98001,2.98001,800,2.98001
CHNC,20101111,2.88001,2.88001,2.88001,2.88001,1400,2.88001
CHNC,20101112,2.75000,2.75000,2.75000,2.75000,1600,2.75000
