Ticker,Date,Open,High,Low,Close,Volume,Open Interest
AFXSF,20100108,0.07401,0.07401,0.07401,0.07401,19000,0.07401
AFXSF,20100111,0.07300,0.07300,0.07300,0.07300,2000,0.07300
AFXSF,20100122,0.07001,0.07001,0.07001,0.07001,1000,0.07001
AFXSF,20100129,0.06200,0.06200,0.06200,0.06200,10000,0.06200
AFXSF,20100209,0.07300,0.07300,0.07300,0.07300,300,0.07300
AFXSF,20100212,0.07101,0.07101,0.07101,0.07101,2000,0.07101
AFXSF,20100218,0.06701,0.06701,0.06701,0.06701,1000,0.06701
AFXSF,20100224,0.06401,0.06401,0.06401,0.06401,1800,0.06401
AFXSF,20100301,0.06301,0.06301,0.06301,0.06301,400,0.06301
AFXSF,20100303,0.06600,0.06600,0.06600,0.06600,15000,0.06600
AFXSF,20100331,0.05201,0.05201,0.05201,0.05201,500,0.05201
AFXSF,20100427,0.04601,0.04601,0.04601,0.04601,5000,0.04601
AFXSF,20100513,0.04501,0.04501,0.04501,0.04501,200,0.04501
AFXSF,20100514,0.04400,0.04400,0.04400,0.04400,200,0.04400
AFXSF,20100526,0.04700,0.04700,0.04700,0.04700,4000,0.04700
AFXSF,20100812,0.48000,0.50000,0.48000,0.50000,10200,0.50000
AFXSF,20100819,0.59000,0.59000,0.59000,0.59000,1300,0.59000
AFXSF,20100825,0.53000,0.55001,0.53000,0.55001,5000,0.55001
AFXSF,20100826,0.56001,0.56001,0.56001,0.56001,1000,0.56001
AFXSF,20100827,0.57000,0.57000,0.57000,0.57000,4000,0.57000
AFXSF,20100903,0.56001,0.56001,0.56001,0.56001,200,0.56001
AFXSF,20100917,0.63000,0.63000,0.63000,0.63000,100,0.63000
AFXSF,20100930,0.54001,0.57000,0.54001,0.56001,6700,0.56001
AFXSF,20101006,0.54001,0.54001,0.54001,0.54001,5800,0.54001
AFXSF,20101015,0.56001,0.57000,0.56001,0.57000,56000,0.57000
AFXSF,20101018,0.57000,0.58000,0.57000,0.58000,11500,0.58000
AFXSF,20101019,0.56001,0.57000,0.56001,0.57000,74000,0.57000
AFXSF,20101020,0.57000,0.57000,0.57000,0.57000,25000,0.57000
AFXSF,20101021,0.55001,0.55001,0.55001,0.55001,100000,0.55001
AFXSF,20101025,0.56001,0.57000,0.56001,0.56001,100000,0.56001
AFXSF,20101027,0.55001,0.56001,0.55001,0.56001,50000,0.56001
AFXSF,20101101,0.55001,0.55001,0.55001,0.55001,500,0.55001
AFXSF,20101109,0.52000,0.52000,0.52000,0.52000,25000,0.52000
AFXSF,20101111,0.54001,0.54001,0.54001,0.54001,1500,0.54001
AFXSF,20101112,0.54001,0.54001,0.54001,0.54001,500,0.54001
AFXSF,20101115,0.55001,0.55001,0.55001,0.55001,1000,0.55001
AFXSF,20101123,0.49001,0.49001,0.49001,0.49001,200,0.49001
AFXSF,20101124,0.49001,0.49001,0.49001,0.49001,25000,0.49001
AFXSF,20101130,0.49001,0.49001,0.49001,0.49001,95000,0.49001
AFXSF,20101206,0.49001,0.49001,0.49001,0.49001,3900,0.49001
AFXSF,20101207,0.49001,0.49001,0.49001,0.49001,300,0.49001
AFXSF,20101208,0.51000,0.51000,0.51000,0.51000,25000,0.51000
AFXSF,20101209,0.49001,0.49001,0.49001,0.49001,2000,0.49001
AFXSF,20101214,0.51000,0.51000,0.51000,0.51000,25000,0.51000
AFXSF,20101220,0.50000,0.50000,0.50000,0.50000,1000,0.50000
AFXSF,20101230,0.50000,0.50000,0.50000,0.50000,1400,0.50000
AFXSF,20110105,0.53000,0.53000,0.53000,0.53000,2000,0.53000
AFXSF,20110114,0.50000,0.50000,0.50000,0.50000,3000,0.50000
AFXSF,20110127,0.50000,0.50000,0.50000,0.50000,25000,0.50000
AFXSF,20110210,0.51000,0.51000,0.51000,0.51000,1000,0.51000
AFXSF,20110211,0.50000,0.50000,0.50000,0.50000,800,0.50000
