Ticker,Date,Open,High,Low,Close,Volume,Open Interest
ALXN,19960228,4.50000,4.75000,4.25000,4.56250,1527666,9.12500
ALXN,19960229,4.62500,4.62500,4.50000,4.62500,227962,9.25000
ALXN,19960301,4.62500,4.75000,4.56250,4.62500,280974,9.25000
ALXN,19960304,4.56250,4.62500,4.50000,4.50000,423100,9.00000
ALXN,19960305,4.50000,4.56250,4.37500,4.56250,594150,9.12500
ALXN,19960306,4.37500,4.56250,4.37500,4.37500,178000,8.75000
ALXN,19960307,4.50000,4.50000,4.37500,4.43750,63242,8.87500
ALXN,19960308,4.50000,4.50000,4.18750,4.18750,89074,8.37500
ALXN,19960311,4.18750,4.31250,4.18750,4.31250,86500,8.62500
ALXN,19960312,4.31250,4.31250,4.18750,4.31250,51520,8.62500
ALXN,19960313,4.18750,4.37500,4.18750,4.18750,78200,8.37500
ALXN,19960314,4.37500,4.37500,4.18750,4.18750,52830,8.37500
ALXN,19960315,4.37500,4.37500,4.18750,4.37500,102120,8.75000
ALXN,19960318,4.37500,4.37500,4.18750,4.18750,68900,8.37500
ALXN,19960319,4.25000,4.37500,4.18750,4.18750,58600,8.37500
ALXN,19960320,4.18750,4.37500,4.18750,4.18750,23600,8.37500
ALXN,19960321,4.18750,4.37500,4.18750,4.18750,24900,8.37500
ALXN,19960322,4.31250,4.37500,4.18750,4.18750,35800,8.37500
ALXN,19960325,4.18750,4.37500,4.18750,4.18750,56500,8.37500
ALXN,19960326,4.18750,4.37500,4.18750,4.25000,37800,8.50000
ALXN,19960327,4.18750,4.37500,4.18750,4.37500,19600,8.75000
ALXN,19960328,4.18750,4.37500,4.18750,4.37500,23750,8.75000
ALXN,19960329,4.37500,4.37500,4.18750,4.18750,18400,8.37500
ALXN,19960401,4.37500,4.50000,4.18750,4.31250,89400,8.62500
ALXN,19960402,4.50000,4.50000,4.31250,4.37500,262750,8.75000
ALXN,19960403,4.50000,4.50000,4.37500,4.50000,60500,9.00000
ALXN,19960404,4.50000,4.50000,4.37500,4.43750,65734,8.87500
ALXN,19960408,4.43750,4.50000,4.43750,4.43750,36700,8.87500
ALXN,19960409,4.50000,4.50000,4.37500,4.37500,172650,8.75000
ALXN,19960410,4.37500,4.43750,4.37500,4.43750,222600,8.87500
ALXN,19960411,4.37500,4.50000,4.37500,4.37500,27340,8.75000
ALXN,19960412,4.37500,4.50000,4.37500,4.37500,38060,8.75000
ALXN,19960415,4.50000,4.50000,4.37500,4.37500,36620,8.75000
ALXN,19960416,4.50000,4.50000,4.37500,4.43750,127200,8.87500
ALXN,19960417,4.37500,4.43750,4.31250,4.31250,90924,8.62500
ALXN,19960418,4.31250,4.37500,4.31250,4.37500,67100,8.75000
ALXN,19960419,4.31250,4.43750,4.31250,4.31250,23900,8.62500
ALXN,19960422,4.43750,4.43750,4.31250,4.37500,58920,8.75000
