Ticker,Date,Open,High,Low,Close,Volume,Open Interest
BSNX-200102,19920513,9.75000,9.75000,9.50000,9.50000,141850,9.50000
BSNX-200102,19920514,9.50000,9.75000,9.50000,9.75000,6400,9.75000
BSNX-200102,19920515,9.62500,9.62500,9.50000,9.50000,86500,9.50000
BSNX-200102,19920518,9.75000,9.75000,9.50000,9.50000,20700,9.50000
BSNX-200102,19920519,9.50000,9.62500,9.37500,9.50000,57450,9.50000
BSNX-200102,19920520,9.50000,9.50000,9.50000,9.50000,42000,9.50000
BSNX-200102,19920521,9.50000,9.62500,9.50000,9.62500,24500,9.62500
BSNX-200102,19920522,9.50000,9.75000,9.50000,9.75000,12200,9.75000
BSNX-200102,19920526,9.87500,10.00000,9.75000,9.87500,92400,9.87500
BSNX-200102,19920527,9.75000,10.00000,9.75000,10.00000,9900,10.00000
BSNX-200102,19920528,9.75000,10.00000,9.75000,10.00000,32400,10.00000
BSNX-200102,19920529,9.75000,10.25000,9.75000,10.25000,44700,10.25000
BSNX-200102,19920601,9.75000,10.00000,9.75000,10.00000,64400,10.00000
BSNX-200102,19920602,10.00000,10.25000,9.75000,9.87500,183100,9.87500
BSNX-200102,19920603,10.00000,10.25000,9.75000,10.00000,61000,10.00000
BSNX-200102,19920604,10.00000,10.00000,9.75000,9.75000,10500,9.75000
BSNX-200102,19920605,9.62500,10.25000,9.62500,10.25000,10800,10.25000
BSNX-200102,19920608,9.75000,9.75000,9.75000,9.75000,2000,9.75000
BSNX-200102,19920609,9.50000,10.00000,9.50000,10.00000,50400,10.00000
BSNX-200102,19920610,9.75000,9.75000,9.50000,9.50000,28200,9.50000
BSNX-200102,19920611,9.50000,10.00000,9.50000,10.00000,7000,10.00000
BSNX-200102,19920612,10.00000,10.00000,9.50000,9.50000,35000,9.50000
BSNX-200102,19920615,9.50000,9.75000,9.50000,9.75000,2000,9.75000
BSNX-200102,19920616,9.50000,9.75000,9.50000,9.75000,5490,9.75000
BSNX-200102,19920617,9.50000,9.50000,9.50000,9.50000,18000,9.50000
BSNX-200102,19920618,9.75000,9.75000,9.37500,9.50000,9610,9.50000
BSNX-200102,19920619,9.25000,9.25000,8.50000,9.00000,50200,9.00000
BSNX-200102,19920622,8.50000,9.00000,8.50000,8.50000,1600,8.50000
BSNX-200102,19920623,8.50000,8.75000,8.25000,8.75000,17200,8.75000
BSNX-200102,19920624,8.75000,8.75000,8.37500,8.75000,51900,8.75000
BSNX-200102,19920625,8.75000,8.75000,8.37500,8.75000,20600,8.75000
BSNX-200102,19920629,8.62500,8.75000,8.50000,8.75000,18200,8.75000
BSNX-200102,19920630,8.75000,8.75000,8.50000,8.50000,4000,8.50000
BSNX-200102,19920701,8.62500,8.62500,8.50000,8.50000,20000,8.50000
BSNX-200102,19920702,8.75000,8.75000,8.37500,8.75000,72300,8.75000
BSNX-200102,19920706,8.75000,8.75000,8.75000,8.75000,1300,8.75000
BSNX-200102,19920707,8.87500,9.00000,8.87500,9.00000,4000,9.00000
BSNX-200102,19920708,9.00000,9.00000,8.75000,8.75000,4000,8.75000
BSNX-200102,19920709,9.25000,9.25000,9.25000,9.25000,100,9.25000
BSNX-200102,19920710,9.12500,9.25000,9.12500,9.25000,13700,9.25000
BSNX-200102,19920713,9.25000,9.25000,9.25000,9.25000,200,9.25000
BSNX-200102,19920714,9.12500,9.12500,9.12500,9.12500,27600,9.12500
BSNX-200102,19920715,8.75000,9.25000,8.75000,8.75000,34000,8.75000
BSNX-200102,19920720,8.75000,9.25000,8.75000,9.25000,6700,9.25000
BSNX-200102,19920721,9.25000,9.25000,9.00000,9.00000,6000,9.00000
BSNX-200102,19920723,9.00000,9.00000,8.75000,9.00000,7800,9.00000
BSNX-200102,19920724,9.25000,9.25000,9.00000,9.12500,25900,9.12500
BSNX-200102,19920728,9.25000,9.25000,8.75000,9.00000,39000,9.00000
BSNX-200102,19920729,9.25000,10.75000,9.00000,9.87500,78900,9.87500
BSNX-200102,19920730,9.25000,9.37500,9.25000,9.37500,3200,9.37500
BSNX-200102,19920731,9.25000,9.75000,9.25000,9.75000,5500,9.75000
BSNX-200102,19920803,9.50000,9.50000,9.37500,9.50000,2100,9.50000
BSNX-200102,19920804,9.75000,10.00000,9.50000,9.75000,7500,9.75000
BSNX-200102,19920805,9.75000,9.75000,9.50000,9.75000,8500,9.75000
BSNX-200102,19920810,9.50000,10.00000,9.50000,10.00000,1200,10.00000
BSNX-200102,19920811,10.00000,10.50000,9.87500,10.12500,143200,10.12500
BSNX-200102,19920812,10.25000,10.75000,10.00000,10.37500,69600,10.37500
BSNX-200102,19920813,10.75000,11.00000,10.25000,11.00000,118200,11.00000
BSNX-200102,19920814,11.50000,12.25000,10.75000,12.25000,26700,12.25000
BSNX-200102,19920817,11.75000,13.00000,11.50000,11.50000,172700,11.50000
BSNX-200102,19920818,12.00000,12.00000,11.50000,11.87500,43700,11.87500
BSNX-200102,19920819,11.50000,11.75000,11.50000,11.50000,10400,11.50000
BSNX-200102,19920820,11.50000,11.50000,10.75000,11.25000,60200,11.25000
BSNX-200102,19920821,10.75000,11.25000,10.75000,11.25000,37000,11.25000
BSNX-200102,19920824,11.00000,11.00000,10.75000,10.75000,12000,10.75000
BSNX-200102,19920826,10.75000,10.75000,10.75000,10.75000,500,10.75000
BSNX-200102,19920827,10.75000,11.12500,10.75000,11.12500,10000,11.12500
BSNX-200102,19920828,11.12500,11.25000,11.12500,11.25000,10000,11.25000
BSNX-200102,19920831,12.00000,12.00000,12.00000,12.00000,800,12.00000
BSNX-200102,19920901,11.75000,12.00000,11.62500,12.00000,1900,12.00000
BSNX-200102,19920903,12.25000,12.25000,11.62500,11.62500,3400,11.62500
BSNX-200102,19920904,12.00000,12.00000,12.00000,12.00000,1000,12.00000
BSNX-200102,19920908,12.50000,12.75000,12.00000,12.50000,1650,12.50000
BSNX-200102,19920909,12.75000,12.75000,12.25000,12.25000,63976,12.25000
BSNX-200102,19920910,12.25000,12.75000,12.25000,12.75000,700,12.75000
BSNX-200102,19920911,12.25000,12.75000,12.25000,12.75000,2900,12.75000
BSNX-200102,19920914,12.75000,12.75000,12.25000,12.50000,43500,12.50000
BSNX-200102,19920915,12.50000,13.00000,12.50000,13.00000,48600,13.00000
BSNX-200102,19920916,12.50000,13.00000,12.50000,13.00000,55100,13.00000
BSNX-200102,19920917,13.25000,14.25000,12.87500,14.25000,27050,14.25000
BSNX-200102,19920918,13.50000,14.00000,13.50000,14.00000,29250,14.00000
BSNX-200102,19920921,13.50000,13.50000,13.50000,13.50000,20700,13.50000
BSNX-200102,19920922,14.00000,14.00000,12.50000,12.50000,26700,12.50000
BSNX-200102,19920923,12.50000,12.50000,10.62500,12.00000,34100,12.00000
BSNX-200102,19920924,12.00000,12.00000,11.87500,11.87500,2500,11.87500
BSNX-200102,19920925,12.00000,12.00000,11.50000,11.50000,5500,11.50000
BSNX-200102,19920928,12.00000,12.00000,11.87500,11.87500,5800,11.87500
BSNX-200102,19920929,12.25000,12.25000,12.25000,12.25000,740,12.25000
BSNX-200102,19920930,12.25000,12.25000,12.25000,12.25000,100,12.25000
BSNX-200102,19921001,11.75000,12.12500,11.75000,11.87500,163600,11.87500
BSNX-200102,19921005,11.50000,12.25000,11.50000,12.25000,300,12.25000
BSNX-200102,19921006,11.75000,11.75000,11.50000,11.75000,3500,11.75000
BSNX-200102,19921007,11.50000,11.50000,11.50000,11.50000,200,11.50000
