Ticker,Date,Open,High,Low,Close,Volume,Open Interest
BLAU-198604,19850225,0.07813,0.07813,0.07813,0.07813,2500,0.07813
BLAU-198604,19850227,0.07813,0.07813,0.07813,0.07813,36000,0.07813
BLAU-198604,19850228,0.06250,0.06250,0.06250,0.06250,79400,0.06250
BLAU-198604,19850305,0.06250,0.06250,0.06250,0.06250,8000,0.06250
BLAU-198604,19850308,0.04688,0.04688,0.04688,0.04688,8000,0.04688
BLAU-198604,19850311,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850312,0.04688,0.04688,0.04688,0.04688,20000,0.04688
BLAU-198604,19850313,0.04688,0.04688,0.04688,0.04688,116000,0.04688
BLAU-198604,19850314,0.04688,0.04688,0.04688,0.04688,60000,0.04688
BLAU-198604,19850315,0.04688,0.04688,0.04688,0.04688,5000,0.04688
BLAU-198604,19850319,0.04688,0.04688,0.04688,0.04688,14000,0.04688
BLAU-198604,19850320,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850326,0.04688,0.04688,0.04688,0.04688,20000,0.04688
BLAU-198604,19850329,0.04688,0.04688,0.04688,0.04688,5000,0.04688
BLAU-198604,19850402,0.04688,0.04688,0.04688,0.04688,20000,0.04688
BLAU-198604,19850408,0.04688,0.04688,0.04688,0.04688,20000,0.04688
BLAU-198604,19850409,0.04688,0.04688,0.04688,0.04688,30000,0.04688
BLAU-198604,19850415,0.04688,0.04688,0.04688,0.04688,20100,0.04688
BLAU-198604,19850416,0.04688,0.04688,0.04688,0.04688,500,0.04688
BLAU-198604,19850417,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850419,0.04688,0.04688,0.04688,0.04688,2000,0.04688
BLAU-198604,19850424,0.04688,0.04688,0.04688,0.04688,3000,0.04688
BLAU-198604,19850426,0.04688,0.04688,0.04688,0.04688,85000,0.04688
BLAU-198604,19850429,0.04688,0.04688,0.04688,0.04688,30000,0.04688
BLAU-198604,19850501,0.04688,0.04688,0.04688,0.04688,5000,0.04688
BLAU-198604,19850507,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850508,0.04688,0.04688,0.04688,0.04688,100,0.04688
BLAU-198604,19850510,0.04688,0.04688,0.04688,0.04688,42000,0.04688
BLAU-198604,19850513,0.04688,0.04688,0.04688,0.04688,100000,0.04688
BLAU-198604,19850514,0.04688,0.04688,0.04688,0.04688,20000,0.04688
BLAU-198604,19850517,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850520,0.04688,0.04688,0.04688,0.04688,11000,0.04688
BLAU-198604,19850521,0.04688,0.04688,0.04688,0.04688,15000,0.04688
BLAU-198604,19850522,0.04688,0.04688,0.04688,0.04688,3000,0.04688
BLAU-198604,19850529,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850530,0.04688,0.04688,0.04688,0.04688,1000,0.04688
BLAU-198604,19850604,0.04688,0.04688,0.04688,0.04688,7500,0.04688
BLAU-198604,19850607,0.04688,0.04688,0.04688,0.04688,105000,0.04688
BLAU-198604,19850612,0.04688,0.04688,0.04688,0.04688,17000,0.04688
BLAU-198604,19850618,0.04688,0.04688,0.04688,0.04688,5000,0.04688
BLAU-198604,19850619,0.04688,0.04688,0.04688,0.04688,18500,0.04688
BLAU-198604,19850627,0.04688,0.04688,0.04688,0.04688,15000,0.04688
BLAU-198604,19850628,0.04688,0.04688,0.04688,0.04688,9000,0.04688
BLAU-198604,19850702,0.04688,0.04688,0.04688,0.04688,3000,0.04688
BLAU-198604,19850705,0.04688,0.04688,0.04688,0.04688,10000,0.04688
BLAU-198604,19850708,0.04688,0.04688,0.04688,0.04688,11000,0.04688
BLAU-198604,19850709,0.04688,0.04688,0.04688,0.04688,24000,0.04688
