Ticker,Date,Open,High,Low,Close,Volume,Open Interest
BGT-200212,19901220,9.42829,9.54614,9.42829,9.54614,51548,10.12500
BGT-200212,19901221,9.42829,9.54614,9.42829,9.54614,12622,10.12500
BGT-200212,19901224,9.54614,9.54614,9.42829,9.42829,16440,10.00000
BGT-200212,19901226,9.42829,9.54614,9.42829,9.54614,90155,10.12500
BGT-200212,19901227,9.42829,9.54614,9.42829,9.54614,17183,10.12500
BGT-200212,19901228,9.42829,9.54614,9.42829,9.54614,38608,10.12500
BGT-200212,19901231,9.42829,9.54614,9.42829,9.54614,21213,10.12500
BGT-200212,19910102,9.54614,9.54614,9.42829,9.42829,27365,10.00000
BGT-200212,19910103,9.54614,9.54614,9.42829,9.42829,103201,10.00000
BGT-200212,19910104,9.42829,9.54614,9.42829,9.54614,49957,10.12500
BGT-200212,19910107,9.42829,9.54614,9.42829,9.54614,51123,10.12500
BGT-200212,19910108,9.54614,9.54614,9.42829,9.42829,46775,10.00000
BGT-200212,19910109,9.42829,9.54614,9.42829,9.54614,67563,10.12500
BGT-200212,19910110,9.42829,9.54614,9.42829,9.54614,41259,10.12500
BGT-200212,19910111,9.42829,9.54614,9.42829,9.54614,51548,10.12500
BGT-200212,19910114,9.54614,9.54614,9.42829,9.42829,48578,10.00000
BGT-200212,19910115,9.42829,9.54614,9.42829,9.54614,26304,10.12500
BGT-200212,19910116,9.54614,9.54614,9.42829,9.42829,106807,10.00000
BGT-200212,19910117,9.54614,9.54614,9.42829,9.42829,45290,10.00000
BGT-200212,19910118,9.42829,9.54614,9.42829,9.54614,50911,10.12500
BGT-200212,19910121,9.54614,9.54614,9.42829,9.42829,77851,10.00000
BGT-200212,19910122,9.54614,9.54614,9.42829,9.42829,75624,10.00000
BGT-200212,19910123,9.42829,9.54614,9.42829,9.54614,84958,10.12500
BGT-200212,19910124,9.42829,9.54614,9.42829,9.54614,100549,10.12500
BGT-200212,19910125,9.54614,9.66400,9.42829,9.54614,35956,10.12500
BGT-200212,19910128,9.42829,9.54614,9.42829,9.54614,27577,10.12500
BGT-200212,19910129,9.54614,9.66400,9.42829,9.54614,41047,10.12500
BGT-200212,19910130,9.42829,9.54614,9.42829,9.54614,29486,10.12500
BGT-200212,19910131,9.42829,9.54614,9.42829,9.54614,43593,10.12500
BGT-200212,19910201,9.42829,9.54614,9.42829,9.54614,104792,10.12500
BGT-200212,19910204,9.54614,9.54614,9.42829,9.42829,62260,10.00000
BGT-200212,19910205,9.54614,9.66400,9.42829,9.54614,76685,10.12500
BGT-200212,19910206,9.66400,9.66400,9.42829,9.42829,87503,10.00000
BGT-200212,19910207,9.31044,9.54614,9.31044,9.54614,526183,10.12500
BGT-200212,19910208,9.42829,9.54614,9.42829,9.54614,89730,10.12500
BGT-200212,19910211,9.54614,9.54614,9.42829,9.42829,98852,10.00000
BGT-200212,19910212,9.54614,9.54614,9.42829,9.42829,124519,10.00000
BGT-200212,19910213,9.42829,9.54614,9.42829,9.54614,116989,10.12500
BGT-200212,19910214,9.42829,9.54614,9.42829,9.54614,166096,10.12500
BGT-200212,19910215,9.54614,9.54614,9.42829,9.42829,147747,10.00000
BGT-200212,19910219,9.42829,9.54614,9.42829,9.54614,146050,10.12500
BGT-200212,19910220,9.54614,9.54614,9.42829,9.42829,165990,10.00000
BGT-200212,19910221,9.42829,9.54614,9.42829,9.54614,183067,10.12500
BGT-200212,19910222,9.42829,9.54614,9.42829,9.54614,111261,10.12500
BGT-200212,19910225,9.42829,9.54614,9.42829,9.54614,180733,10.12500
BGT-200212,19910226,9.42829,9.54614,9.42829,9.54614,190173,10.12500
BGT-200212,19910227,9.42829,9.54614,9.42829,9.54614,101610,10.12500
BGT-200212,19910228,9.42829,9.54614,9.42829,9.54614,143399,10.12500
BGT-200212,19910301,9.54614,9.54614,9.42829,9.42829,56533,10.00000
