Ticker,Date,Open,High,Low,Close,Volume,Open Interest
CYH-199607,19910307,9.00003,9.25003,8.75003,8.87503,2179335,17.75000
CYH-199607,19910308,9.00003,9.00003,8.81253,8.81253,1119198,17.62500
CYH-199607,19910311,9.00003,9.00003,8.50003,8.50003,428199,17.00000
CYH-199607,19910312,8.50003,8.62503,8.37503,8.43753,265900,16.87500
CYH-199607,19910313,8.43753,8.62503,8.25003,8.37503,299500,16.75000
CYH-199607,19910314,8.50003,8.50003,8.25003,8.25003,164100,16.50000
CYH-199607,19910315,8.50003,8.50003,8.25003,8.25003,113500,16.50000
CYH-199607,19910318,8.18753,8.37503,8.00003,8.06253,242400,16.12500
CYH-199607,19910319,8.25003,8.25003,8.00003,8.00003,71400,16.00000
CYH-199607,19910320,8.12503,8.25003,8.00003,8.12503,265400,16.25000
CYH-199607,19910321,8.12503,8.31253,8.00003,8.12503,20300,16.25000
CYH-199607,19910322,8.00003,8.37503,8.00003,8.37503,161640,16.75000
CYH-199607,19910325,8.25003,8.50003,8.00003,8.12503,68828,16.25000
CYH-199607,19910326,8.75003,9.25003,8.25003,9.00003,158616,18.00000
CYH-199607,19910327,9.18753,9.37503,9.00003,9.12503,254600,18.25000
CYH-199607,19910328,9.18753,9.37503,9.00003,9.25003,122580,18.50000
CYH-199607,19910401,9.25003,9.25003,9.00003,9.00003,79986,18.00000
CYH-199607,19910402,9.25003,9.25003,8.75003,8.75003,103002,17.50000
CYH-199607,19910403,8.75003,8.87503,8.62503,8.75003,76200,17.50000
CYH-199607,19910404,8.87503,9.12503,8.62503,8.87503,77800,17.75000
CYH-199607,19910405,9.00003,9.12503,8.87503,9.00003,168424,18.00000
CYH-199607,19910408,9.31253,9.62503,9.00003,9.50003,203242,19.00000
CYH-199607,19910409,9.87503,9.87503,9.50003,9.50003,128700,19.00000
CYH-199607,19910410,9.75003,10.12503,9.37503,9.75003,197500,19.50000
CYH-199607,19910411,10.43753,10.87503,10.00003,10.12503,293190,20.25000
CYH-199607,19910412,10.25003,10.62503,10.25003,10.62503,90200,21.25000
CYH-199607,19910415,10.75003,10.75003,10.37503,10.37503,60810,20.75000
CYH-199607,19910416,10.37503,11.37503,10.37503,11.37503,249040,22.75000
CYH-199607,19910417,11.31253,11.62503,11.00003,11.25003,312750,22.50000
CYH-199607,19910418,11.06253,11.25003,10.87503,11.12503,212400,22.25000
CYH-199607,19910419,11.25003,11.25003,10.50003,10.50003,402160,21.00000
CYH-199607,19910422,10.50003,10.50003,10.25003,10.25003,42922,20.50000
CYH-199607,19910423,10.37503,10.62503,10.12503,10.25003,22800,20.50000
CYH-199607,19910424,10.12503,10.37503,10.12503,10.37503,20400,20.75000
CYH-199607,19910425,10.37503,10.37503,10.12503,10.12503,17832,20.25000
CYH-199607,19910426,9.93753,10.25003,9.62503,9.75003,62200,19.50000
CYH-199607,19910429,9.62503,9.87503,9.37503,9.62503,56650,19.25000
CYH-199607,19910430,9.50003,9.75003,9.25003,9.62503,88200,19.25000
CYH-199607,19910501,9.62503,9.62503,9.25003,9.25003,15600,18.50000
CYH-199607,19910502,9.62503,9.87503,9.37503,9.62503,141100,19.25000
CYH-199607,19910503,9.62503,9.75003,9.62503,9.75003,20600,19.50000
CYH-199607,19910506,9.75003,9.87503,9.62503,9.75003,16000,19.50000
CYH-199607,19910507,9.87503,9.87503,9.62503,9.62503,133600,19.25000
CYH-199607,19910508,9.87503,9.87503,9.62503,9.62503,22080,19.25000
CYH-199607,19910509,9.62503,10.25003,9.62503,10.25003,117600,20.50000
CYH-199607,19910510,10.25003,10.25003,9.87503,9.87503,56078,19.75000
CYH-199607,19910513,10.00003,10.37503,10.00003,10.37503,83900,20.75000
CYH-199607,19910514,10.12503,10.37503,9.87503,9.93753,28600,19.87500
CYH-199607,19910515,9.75003,9.87503,9.56253,9.62503,135120,19.25000
CYH-199607,19910516,9.75003,9.87503,9.62503,9.75003,16700,19.50000
CYH-199607,19910517,9.25003,9.25003,9.25003,9.25003,2900,18.50000
CYH-199607,19910520,9.37503,9.75003,9.37503,9.75003,12000,19.50000
CYH-199607,19910521,9.62503,9.62503,9.37503,9.37503,2200,18.75000
CYH-199607,19910522,9.87503,9.87503,9.50003,9.50003,113200,19.00000
CYH-199607,19910523,9.75003,9.87503,9.62503,9.75003,71600,19.50000
CYH-199607,19910524,9.68753,9.87503,9.50003,9.75003,15600,19.50000
CYH-199607,19910528,9.62503,10.12503,9.62503,10.12503,61600,20.25000
CYH-199607,19910529,10.00003,10.00003,9.87503,9.87503,11700,19.75000
CYH-199607,19910530,10.12503,10.37503,9.87503,10.25003,158900,20.50000
CYH-199607,19910531,10.25003,10.50003,10.25003,10.50003,193000,21.00000
CYH-199607,19910603,10.50003,10.50003,10.25003,10.25003,35100,20.50000
CYH-199607,19910604,10.25003,10.50003,10.25003,10.50003,38360,21.00000
CYH-199607,19910605,10.50003,10.50003,10.00003,10.00003,48700,20.00000
CYH-199607,19910606,9.75003,9.75003,9.75003,9.75003,6000,19.50000
CYH-199607,19910607,10.18753,10.37503,10.00003,10.12503,289760,20.25000
CYH-199607,19910610,10.37503,10.37503,10.12503,10.12503,116440,20.25000
CYH-199607,19910611,10.25003,10.37503,10.12503,10.25003,19600,20.50000
CYH-199607,19910612,10.25003,10.37503,10.12503,10.31253,47332,20.62500
CYH-199607,19910613,10.00003,10.12503,10.00003,10.12503,21200,20.25000
CYH-199607,19910614,10.00003,10.25003,10.00003,10.25003,7200,20.50000
CYH-199607,19910617,10.37503,10.37503,10.00003,10.00003,19390,20.00000
CYH-199607,19910618,10.00003,10.37503,10.00003,10.37503,29800,20.75000
CYH-199607,19910619,10.00003,10.37503,10.00003,10.37503,34800,20.75000
CYH-199607,19910620,10.12503,10.12503,10.12503,10.12503,4600,20.25000
CYH-199607,19910621,10.25003,10.50003,10.25003,10.50003,58400,21.00000
