Ticker,Date,Open,High,Low,Close,Volume,Open Interest
CMAG-199810,19921023,3.66667,3.66667,3.08334,3.25000,2936806,9.75000
CMAG-199810,19921026,3.33334,3.50000,3.20834,3.41667,1262746,10.25000
CMAG-199810,19921027,3.37500,3.50000,3.16667,3.20834,815518,9.62500
CMAG-199810,19921028,3.20834,3.41667,3.16667,3.37500,520900,10.12500
CMAG-199810,19921029,3.37500,3.37500,3.20834,3.20834,277788,9.62500
CMAG-199810,19921030,3.20834,3.33334,3.08334,3.20834,325398,9.62500
CMAG-199810,19921102,3.20834,3.25000,3.12500,3.20834,195528,9.62500
CMAG-199810,19921103,3.20834,3.20834,2.95834,3.04167,193908,9.12500
CMAG-199810,19921104,3.04167,3.12500,2.95834,3.12500,194866,9.37500
CMAG-199810,19921105,3.08334,3.20834,3.08334,3.20834,255970,9.62500
CMAG-199810,19921106,3.16667,3.37500,3.16667,3.37500,384226,10.12500
CMAG-199810,19921109,3.37500,3.45834,3.29167,3.41667,230976,10.25000
CMAG-199810,19921110,3.37500,3.54167,3.37500,3.45834,256134,10.37500
CMAG-199810,19921111,3.50000,3.62500,3.41667,3.58334,269490,10.75000
CMAG-199810,19921112,3.58334,3.83334,3.50000,3.83334,300076,11.50000
CMAG-199810,19921113,3.83334,4.33334,3.83334,4.29167,816060,12.87500
CMAG-199810,19921116,4.29167,4.66667,4.20834,4.66667,862636,14.00000
CMAG-199810,19921117,4.66667,4.83334,4.41667,4.50000,954024,13.50000
CMAG-199810,19921118,4.50000,4.66667,4.33334,4.50000,298164,13.50000
CMAG-199810,19921119,4.50000,4.62500,4.45834,4.50000,164568,13.50000
CMAG-199810,19921120,4.58334,4.83334,4.50000,4.79167,334170,14.37500
CMAG-199810,19921123,4.83334,5.25000,4.70834,5.16667,743220,15.50000
CMAG-199810,19921124,5.16667,5.33334,5.08334,5.20834,662580,15.62500
CMAG-199810,19921125,5.29167,5.33334,4.91667,5.04167,277308,15.12500
CMAG-199810,19921127,5.04167,5.20834,5.00000,5.20834,161700,15.62500
CMAG-199810,19921130,5.20834,5.41667,5.04167,5.37500,473850,16.12500
CMAG-199810,19921201,5.29167,5.45834,5.12500,5.25000,281476,15.75000
CMAG-199810,19921202,5.25000,5.25000,5.00000,5.08334,149080,15.25000
CMAG-199810,19921203,4.91667,5.41667,4.87500,5.41667,459132,16.25000
