Ticker,Date,Open,High,Low,Close,Volume,Open Interest
BUS-199903,19911129,9.00000,9.00000,8.87500,8.87500,2400,8.87500
BUS-199903,19911202,8.50000,8.75000,8.50000,8.75000,54100,8.75000
BUS-199903,19911203,9.00000,9.00000,8.62500,8.62500,38100,8.62500
BUS-199903,19911204,8.75000,8.87500,8.62500,8.75000,7300,8.75000
BUS-199903,19911205,8.50000,8.75000,8.25000,8.37500,28000,8.37500
BUS-199903,19911206,8.37500,8.37500,8.12500,8.12500,4500,8.12500
BUS-199903,19911209,7.75000,8.00000,7.50000,7.87500,24400,7.87500
BUS-199903,19911210,8.25000,8.25000,7.87500,7.87500,43400,7.87500
BUS-199903,19911211,7.37500,7.87500,7.37500,7.87500,91400,7.87500
BUS-199903,19911212,7.62500,8.00000,7.62500,8.00000,13000,8.00000
BUS-199903,19911213,8.00000,8.00000,7.87500,7.87500,6600,7.87500
BUS-199903,19911216,8.12500,8.25000,8.00000,8.12500,16400,8.12500
BUS-199903,19911217,8.12500,8.12500,8.00000,8.00000,59100,8.00000
BUS-199903,19911218,7.87500,8.00000,7.87500,8.00000,12800,8.00000
BUS-199903,19911219,7.75000,7.87500,7.62500,7.75000,42800,7.75000
BUS-199903,19911220,7.75000,7.75000,7.62500,7.62500,900,7.62500
BUS-199903,19911223,7.62500,7.75000,7.50000,7.62500,4400,7.62500
BUS-199903,19911224,7.87500,7.87500,7.75000,7.75000,11600,7.75000
BUS-199903,19911226,7.75000,8.25000,7.75000,8.25000,8200,8.25000
BUS-199903,19911227,7.87500,8.12500,7.87500,8.12500,14900,8.12500
BUS-199903,19911230,8.25000,8.75000,8.25000,8.75000,39200,8.75000
BUS-199903,19911231,8.62500,9.25000,8.62500,9.25000,42400,9.25000
BUS-199903,19920102,9.25000,9.25000,9.00000,9.00000,13400,9.00000
BUS-199903,19920103,9.00000,9.00000,9.00000,9.00000,6600,9.00000
BUS-199903,19920106,9.00000,9.12500,8.87500,9.00000,2800,9.00000
BUS-199903,19920107,8.75000,8.87500,8.75000,8.87500,2000,8.87500
BUS-199903,19920108,8.87500,8.87500,8.37500,8.37500,8600,8.37500
BUS-199903,19920109,8.75000,9.00000,8.50000,8.75000,204300,8.75000
BUS-199903,19920110,8.75000,8.75000,8.75000,8.75000,2200,8.75000
BUS-199903,19920113,8.75000,8.75000,8.62500,8.62500,1600,8.62500
BUS-199903,19920114,8.62500,8.75000,8.62500,8.75000,5400,8.75000
BUS-199903,19920115,8.75000,9.00000,8.75000,9.00000,26200,9.00000
BUS-199903,19920116,8.75000,8.87500,8.50000,8.62500,111900,8.62500
BUS-199903,19920117,8.75000,8.75000,8.62500,8.62500,12400,8.62500
BUS-199903,19920120,8.87500,9.00000,8.87500,9.00000,39000,9.00000
BUS-199903,19920121,8.75000,9.00000,8.75000,9.00000,67000,9.00000
BUS-199903,19920122,8.87500,9.00000,8.87500,9.00000,49800,9.00000
BUS-199903,19920123,9.00000,9.00000,9.00000,9.00000,1000,9.00000
BUS-199903,19920124,8.87500,8.87500,8.87500,8.87500,1100,8.87500
BUS-199903,19920127,9.00000,9.00000,9.00000,9.00000,1000,9.00000
BUS-199903,19920128,9.00000,9.00000,8.87500,8.87500,1400,8.87500
BUS-199903,19920129,9.00000,9.00000,8.87500,8.87500,96000,8.87500
BUS-199903,19920130,8.75000,8.75000,8.75000,8.75000,400,8.75000
BUS-199903,19920131,8.87500,8.87500,8.87500,8.87500,3300,8.87500
BUS-199903,19920203,8.87500,8.87500,8.75000,8.75000,9000,8.75000
BUS-199903,19920204,8.87500,8.87500,8.75000,8.75000,1100,8.75000
BUS-199903,19920205,8.75000,8.87500,8.75000,8.87500,4800,8.87500
BUS-199903,19920206,8.75000,8.87500,8.75000,8.87500,7600,8.87500
BUS-199903,19920207,8.87500,8.87500,8.75000,8.75000,54400,8.75000
BUS-199903,19920210,8.87500,9.00000,8.75000,8.87500,12500,8.87500
BUS-199903,19920211,10.25000,10.50000,9.87500,10.37500,331900,10.37500
BUS-199903,19920212,10.50000,10.62500,10.25000,10.37500,70800,10.37500
BUS-199903,19920213,10.25000,10.50000,10.25000,10.50000,84600,10.50000
BUS-199903,19920214,11.00000,11.25000,10.62500,11.00000,159900,11.00000
BUS-199903,19920218,11.00000,11.12500,10.75000,10.87500,61700,10.87500
BUS-199903,19920219,10.75000,11.00000,10.62500,10.75000,36300,10.75000
BUS-199903,19920220,10.75000,10.75000,10.62500,10.62500,25500,10.62500
BUS-199903,19920221,10.62500,10.87500,10.62500,10.87500,67700,10.87500
BUS-199903,19920224,10.62500,10.87500,10.62500,10.87500,63800,10.87500
BUS-199903,19920225,10.87500,11.00000,10.75000,10.87500,32200,10.87500
BUS-199903,19920226,10.75000,10.87500,10.62500,10.75000,21400,10.75000
BUS-199903,19920227,10.75000,10.75000,10.62500,10.62500,25100,10.62500
BUS-199903,19920228,10.75000,10.87500,10.62500,10.75000,46100,10.75000
BUS-199903,19920302,10.50000,10.75000,10.50000,10.75000,28200,10.75000
BUS-199903,19920303,10.87500,10.87500,10.62500,10.62500,27600,10.62500
BUS-199903,19920304,10.50000,10.75000,10.50000,10.75000,5800,10.75000
BUS-199903,19920305,10.62500,10.75000,10.50000,10.62500,11600,10.62500
BUS-199903,19920306,10.62500,10.62500,10.37500,10.37500,8600,10.37500
BUS-199903,19920309,10.62500,10.62500,10.50000,10.50000,4200,10.50000
BUS-199903,19920310,10.62500,10.62500,10.62500,10.62500,1800,10.62500
BUS-199903,19920311,10.37500,10.62500,10.37500,10.62500,4600,10.62500
BUS-199903,19920312,10.25000,10.50000,10.12500,10.25000,20100,10.25000
BUS-199903,19920313,10.37500,10.37500,10.25000,10.25000,4000,10.25000
BUS-199903,19920316,10.25000,10.37500,10.12500,10.25000,17600,10.25000
BUS-199903,19920317,10.12500,10.75000,10.12500,10.75000,24400,10.75000
BUS-199903,19920318,10.50000,10.62500,10.50000,10.62500,6200,10.62500
BUS-199903,19920319,10.50000,10.75000,10.37500,10.62500,20400,10.62500
BUS-199903,19920320,10.62500,10.75000,10.50000,10.62500,5700,10.62500
BUS-199903,19920323,10.50000,10.62500,10.50000,10.62500,4800,10.62500
BUS-199903,19920324,10.50000,10.75000,10.25000,10.37500,134200,10.37500
BUS-199903,19920325,10.37500,10.75000,10.37500,10.75000,188600,10.75000
BUS-199903,19920326,11.25000,11.50000,11.00000,11.37500,279100,11.37500
BUS-199903,19920327,11.37500,11.37500,10.50000,10.50000,86700,10.50000
BUS-199903,19920330,10.37500,10.62500,10.37500,10.62500,66400,10.62500
BUS-199903,19920331,10.50000,10.62500,10.50000,10.62500,27300,10.62500
BUS-199903,19920401,10.37500,10.50000,10.25000,10.37500,41000,10.37500
BUS-199903,19920402,10.25000,10.37500,10.12500,10.25000,17000,10.25000
BUS-199903,19920403,10.12500,10.12500,10.00000,10.00000,478400,10.00000
BUS-199903,19920406,9.87500,10.00000,9.87500,10.00000,6100,10.00000
BUS-199903,19920407,10.00000,10.00000,9.75000,9.75000,20800,9.75000
BUS-199903,19920408,9.75000,9.87500,9.62500,9.75000,7000,9.75000
BUS-199903,19920409,9.87500,9.87500,9.62500,9.62500,14100,9.62500
BUS-199903,19920410,9.87500,10.00000,9.87500,10.00000,131400,10.00000
BUS-199903,19920413,10.00000,10.00000,9.75000,9.75000,17400,9.75000
BUS-199903,19920414,9.62500,9.87500,9.62500,9.87500,33100,9.87500
BUS-199903,19920415,9.75000,9.87500,9.75000,9.87500,32600,9.87500
BUS-199903,19920416,9.75000,9.87500,9.75000,9.87500,26600,9.87500
BUS-199903,19920420,9.75000,9.87500,9.62500,9.75000,41400,9.75000
BUS-199903,19920421,9.62500,9.75000,9.62500,9.75000,11500,9.75000
BUS-199903,19920422,9.50000,9.62500,9.50000,9.62500,75700,9.62500
BUS-199903,19920423,9.50000,9.62500,9.50000,9.62500,50700,9.62500
BUS-199903,19920424,9.50000,9.62500,9.50000,9.62500,9200,9.62500
BUS-199903,19920427,9.62500,9.62500,9.25000,9.25000,17200,9.25000
BUS-199903,19920428,9.25000,9.50000,9.25000,9.50000,36600,9.50000
BUS-199903,19920429,9.37500,9.50000,9.37500,9.50000,13800,9.50000
BUS-199903,19920430,9.37500,9.50000,9.37500,9.50000,5500,9.50000
BUS-199903,19920501,9.25000,9.50000,9.25000,9.50000,16600,9.50000
BUS-199903,19920504,9.25000,9.25000,9.00000,9.00000,50700,9.00000
BUS-199903,19920505,9.25000,9.25000,9.00000,9.00000,110400,9.00000
BUS-199903,19920506,9.00000,9.12500,9.00000,9.12500,92100,9.12500
BUS-199903,19920507,9.12500,9.75000,9.12500,9.75000,245400,9.75000
BUS-199903,19920508,9.75000,9.75000,9.75000,9.75000,43900,9.75000
BUS-199903,19920511,9.62500,9.75000,9.62500,9.75000,87900,9.75000
BUS-199903,19920512,9.75000,10.00000,9.75000,10.00000,54800,10.00000
BUS-199903,19920513,9.87500,10.00000,9.87500,10.00000,120800,10.00000
BUS-199903,19920514,9.87500,10.00000,9.87500,10.00000,87000,10.00000
BUS-199903,19920515,9.87500,9.87500,9.87500,9.87500,27200,9.87500
BUS-199903,19920518,9.75000,9.87500,9.75000,9.87500,10200,9.87500
BUS-199903,19920519,9.87500,9.87500,9.75000,9.75000,17900,9.75000
BUS-199903,19920520,9.75000,9.87500,9.75000,9.87500,49900,9.87500
BUS-199903,19920521,9.75000,9.87500,9.75000,9.87500,40900,9.87500
BUS-199903,19920522,9.87500,9.87500,9.75000,9.75000,7600,9.75000
BUS-199903,19920526,9.75000,9.87500,9.75000,9.87500,60900,9.87500
BUS-199903,19920527,9.75000,9.87500,9.75000,9.87500,19900,9.87500
BUS-199903,19920528,9.75000,9.87500,9.75000,9.87500,18200,9.87500
BUS-199903,19920529,9.62500,9.75000,9.62500,9.75000,33900,9.75000
BUS-199903,19920601,9.75000,9.75000,9.62500,9.62500,14800,9.62500
BUS-199903,19920602,9.62500,9.62500,9.37500,9.37500,16600,9.37500
BUS-199903,19920603,9.37500,9.37500,9.00000,9.00000,38900,9.00000
BUS-199903,19920604,9.00000,9.12500,9.00000,9.12500,8600,9.12500
BUS-199903,19920605,8.75000,9.00000,8.62500,8.87500,59500,8.87500
BUS-199903,19920608,8.87500,8.87500,8.37500,8.37500,18400,8.37500
BUS-199903,19920609,8.37500,8.50000,8.25000,8.37500,49500,8.37500
BUS-199903,19920610,8.00000,8.37500,7.75000,8.00000,29300,8.00000
BUS-199903,19920611,8.00000,8.00000,7.87500,7.87500,26500,7.87500
BUS-199903,19920612,7.87500,7.87500,7.62500,7.62500,85600,7.62500
BUS-199903,19920615,7.50000,7.87500,7.00000,7.62500,97900,7.62500
BUS-199903,19920616,7.62500,7.87500,7.62500,7.87500,37500,7.87500
BUS-199903,19920617,7.87500,7.87500,7.62500,7.75000,11900,7.75000
BUS-199903,19920618,7.75000,7.75000,7.62500,7.75000,8700,7.75000
BUS-199903,19920619,7.75000,7.87500,7.50000,7.87500,23000,7.87500
BUS-199903,19920622,7.87500,7.87500,7.62500,7.75000,6600,7.75000
BUS-199903,19920623,7.75000,7.87500,7.62500,7.62500,17500,7.62500
BUS-199903,19920624,7.75000,7.75000,7.50000,7.75000,13400,7.75000
BUS-199903,19920625,7.75000,7.87500,7.50000,7.50000,23000,7.50000
BUS-199903,19920626,7.62500,7.62500,7.12500,7.25000,24700,7.25000
BUS-199903,19920629,7.25000,7.50000,7.25000,7.50000,12700,7.50000
BUS-199903,19920630,7.50000,7.62500,7.37500,7.62500,108900,7.62500
BUS-199903,19920701,7.50000,7.62500,7.50000,7.50000,54900,7.50000
BUS-199903,19920702,7.62500,7.75000,7.37500,7.75000,25100,7.75000
BUS-199903,19920706,7.62500,7.62500,7.50000,7.62500,20800,7.62500
BUS-199903,19920707,7.62500,7.62500,7.50000,7.62500,5200,7.62500
BUS-199903,19920708,7.37500,7.50000,7.25000,7.25000,16400,7.25000
BUS-199903,19920709,7.12500,7.12500,6.50000,6.75000,30300,6.75000
BUS-199903,19920710,6.87500,7.00000,6.62500,6.75000,12100,6.75000
BUS-199903,19920713,6.75000,7.00000,6.75000,6.87500,78400,6.87500
BUS-199903,19920714,7.00000,7.00000,6.87500,6.87500,93200,6.87500
BUS-199903,19920715,7.00000,7.00000,6.87500,6.87500,12200,6.87500
BUS-199903,19920716,7.00000,7.00000,6.75000,6.87500,3900,6.87500
BUS-199903,19920717,6.75000,6.75000,6.62500,6.75000,10000,6.75000
BUS-199903,19920720,6.62500,6.75000,6.62500,6.75000,5200,6.75000
BUS-199903,19920721,6.62500,6.87500,6.62500,6.62500,31800,6.62500
