Ticker,Date,Open,High,Low,Close,Volume,Open Interest
AMON-198601,19821101,16.37500,16.37500,16.37500,16.37500,6450,16.37500
AMON-198601,19821102,16.75000,16.75000,16.75000,16.75000,23680,16.75000
AMON-198601,19821103,16.62500,16.62500,16.62500,16.62500,17110,16.62500
AMON-198601,19821104,16.75000,16.75000,16.75000,16.75000,22030,16.75000
AMON-198601,19821105,15.87500,15.87500,15.87500,15.87500,14020,15.87500
AMON-198601,19821108,15.62500,15.62500,15.62500,15.62500,16410,15.62500
AMON-198601,19821109,16.50000,16.50000,16.50000,16.50000,29000,16.50000
AMON-198601,19821110,16.37500,16.37500,16.37500,16.37500,14364,16.37500
AMON-198601,19821111,16.12500,16.12500,16.12500,16.12500,5400,16.12500
AMON-198601,19821112,16.00000,16.00000,16.00000,16.00000,10600,16.00000
AMON-198601,19821115,15.50000,15.50000,15.50000,15.50000,12370,15.50000
AMON-198601,19821116,15.00000,15.00000,15.00000,15.00000,15100,15.00000
AMON-198601,19821117,14.25000,14.25000,14.25000,14.25000,14256,14.25000
AMON-198601,19821118,15.12500,15.12500,15.12500,15.12500,14830,15.12500
AMON-198601,19821119,15.87500,15.87500,15.87500,15.87500,11850,15.87500
AMON-198601,19821122,15.75000,15.75000,15.75000,15.75000,13220,15.75000
AMON-198601,19821123,15.75000,15.75000,15.75000,15.75000,6100,15.75000
AMON-198601,19821124,15.75000,15.75000,15.75000,15.75000,8282,15.75000
AMON-198601,19821126,15.62500,15.62500,15.62500,15.62500,26300,15.62500
AMON-198601,19821129,14.75000,14.75000,14.75000,14.75000,26494,14.75000
AMON-198601,19821130,14.62500,14.62500,14.62500,14.62500,10576,14.62500
AMON-198601,19830103,12.25000,12.25000,12.25000,12.25000,8100,12.25000
AMON-198601,19830104,12.25000,12.25000,12.25000,12.25000,5484,12.25000
AMON-198601,19830105,12.50000,12.50000,12.50000,12.50000,8436,12.50000
AMON-198601,19830106,12.50000,12.50000,12.50000,12.50000,9600,12.50000
AMON-198601,19830107,12.75000,12.75000,12.75000,12.75000,9686,12.75000
AMON-198601,19830110,12.87500,12.87500,12.87500,12.87500,10082,12.87500
AMON-198601,19830111,12.87500,12.87500,12.87500,12.87500,11000,12.87500
AMON-198601,19830112,12.87500,12.87500,12.87500,12.87500,9096,12.87500
AMON-198601,19830113,14.50000,14.50000,14.50000,14.50000,27200,14.50000
AMON-198601,19830114,14.50000,14.50000,14.50000,14.50000,4294,14.50000
AMON-198601,19830117,14.25000,14.25000,14.25000,14.25000,11700,14.25000
AMON-198601,19830118,14.25000,14.25000,14.25000,14.25000,2850,14.25000
AMON-198601,19830119,13.37500,13.37500,13.37500,13.37500,16326,13.37500
AMON-198601,19830120,13.37500,13.37500,13.37500,13.37500,20026,13.37500
AMON-198601,19830121,13.25000,13.25000,13.25000,13.25000,7500,13.25000
AMON-198601,19830124,12.37500,12.37500,12.37500,12.37500,9390,12.37500
AMON-198601,19830125,12.50000,12.50000,12.50000,12.50000,9050,12.50000
AMON-198601,19830126,12.50000,12.50000,12.50000,12.50000,3566,12.50000
AMON-198601,19830127,12.50000,12.50000,12.50000,12.50000,6590,12.50000
AMON-198601,19830128,13.37500,13.37500,13.37500,13.37500,26300,13.37500
AMON-198601,19830131,13.25000,13.25000,13.25000,13.25000,8070,13.25000
AMON-198601,19830201,13.12500,13.12500,13.12500,13.12500,8100,13.12500
AMON-198601,19830202,13.00000,13.00000,13.00000,13.00000,5000,13.00000
AMON-198601,19830203,12.75000,12.75000,12.75000,12.75000,8200,12.75000
AMON-198601,19830204,12.87500,12.87500,12.87500,12.87500,16350,12.87500
AMON-198601,19830207,13.00000,13.00000,13.00000,13.00000,25420,13.00000
AMON-198601,19830208,13.25000,13.25000,13.25000,13.25000,8718,13.25000
AMON-198601,19830209,14.25000,14.25000,14.25000,14.25000,31150,14.25000
AMON-198601,19830210,15.50000,15.50000,15.50000,15.50000,31626,15.50000
AMON-198601,19830211,16.50000,16.50000,16.50000,16.50000,57682,16.50000
AMON-198601,19830214,16.75000,16.75000,16.75000,16.75000,62940,16.75000
AMON-198601,19830215,16.00000,16.00000,16.00000,16.00000,39740,16.00000
AMON-198601,19830216,16.00000,16.00000,16.00000,16.00000,19760,16.00000
AMON-198601,19830217,16.00000,16.00000,16.00000,16.00000,18220,16.00000
AMON-198601,19830218,16.00000,16.00000,16.00000,16.00000,15780,16.00000
AMON-198601,19830222,16.00000,16.00000,16.00000,16.00000,12766,16.00000
AMON-198601,19830223,16.00000,16.00000,16.00000,16.00000,17300,16.00000
AMON-198601,19830224,16.00000,16.00000,16.00000,16.00000,26056,16.00000
AMON-198601,19830225,16.00000,16.00000,16.00000,16.00000,40300,16.00000
AMON-198601,19830228,15.37500,15.37500,15.37500,15.37500,6142,15.37500
