Date,Open,High,Low,Close,Volume,Adj Close
2012-09-11,494.43,494.71,486.52,487.41,303900,487.41
2012-09-10,497.38,501.92,494.31,495.19,259200,495.19
2012-09-07,497.61,501.84,492.85,500.74,220800,500.74
2012-09-06,490.01,496.55,489.16,495.92,322400,495.92
2012-09-05,489.96,492.68,486.01,487.70,224100,487.70
2012-09-04,490.25,496.18,488.22,491.09,243500,491.09
2012-08-31,492.39,497.97,488.48,491.79,204100,491.79
2012-08-30,493.31,495.95,486.61,491.66,146500,491.66
2012-08-29,498.00,500.14,496.04,496.54,164900,496.54
2012-08-28,499.51,500.56,496.30,498.01,231800,498.01
2012-08-27,503.04,506.35,499.00,500.69,190800,500.69
2012-08-24,503.78,507.92,500.00,505.52,149200,505.52
2012-08-23,505.88,507.88,501.12,503.21,154200,503.21
2012-08-22,506.42,509.40,503.01,507.76,154400,507.76
2012-08-21,511.00,515.98,505.01,507.50,292200,507.50
2012-08-20,510.18,513.70,507.45,510.32,206700,510.32
2012-08-17,516.98,516.98,509.06,511.73,238900,511.73
2012-08-16,517.89,518.37,512.00,514.95,194400,514.95
2012-08-15,507.50,517.50,506.90,517.31,258400,517.31
2012-08-14,512.46,512.46,504.23,509.86,219300,509.86
2012-08-13,498.16,512.63,498.16,508.31,351900,508.31
2012-08-10,496.44,498.98,492.01,498.58,229600,498.58
2012-08-09,503.11,503.11,494.43,497.56,228900,497.56
2012-08-08,494.10,502.18,494.03,501.22,219600,501.22
2012-08-07,491.12,499.76,491.12,496.76,172400,496.76
2012-08-06,493.45,496.15,489.77,490.80,185200,490.80
2012-08-03,485.00,495.98,482.24,492.85,336100,492.85
2012-08-02,472.91,478.59,471.04,477.79,357600,477.79
2012-08-01,485.00,488.77,476.79,476.79,285500,476.79
2012-07-31,487.35,491.75,480.50,481.50,355900,481.50
2012-07-30,489.83,497.07,484.07,491.61,359800,491.61
2012-07-27,493.98,501.69,490.20,498.94,302900,498.94
2012-07-26,490.00,493.40,486.16,489.20,463900,489.20
2012-07-25,478.58,485.95,475.03,483.59,484600,483.59
2012-07-24,481.35,481.90,470.00,472.48,481300,472.48
2012-07-23,483.00,485.64,467.26,477.47,946500,477.47
2012-07-20,516.00,518.00,494.55,498.50,1532000,498.50
2012-07-19,553.00,553.58,540.01,544.21,498500,544.21
2012-07-18,547.55,554.77,544.50,549.36,255900,549.36
2012-07-17,542.47,546.92,535.07,544.11,323900,544.11
2012-07-16,540.55,542.03,534.00,536.52,163600,536.52
2012-07-13,535.00,542.46,533.25,540.04,304100,540.04
2012-07-12,531.24,537.32,521.25,534.59,257600,534.59
2012-07-11,532.61,538.45,529.70,535.01,249500,535.01
2012-07-10,545.61,547.85,527.44,531.77,643700,531.77
2012-07-09,552.35,555.00,547.66,551.39,136600,551.39
2012-07-06,561.25,562.45,550.00,551.47,289100,551.47
2012-07-05,565.21,566.99,560.22,563.41,185300,563.41
2012-07-03,563.75,569.95,562.40,566.61,124500,566.61
2012-07-02,556.47,567.14,555.62,565.97,331900,565.97
2012-06-29,545.00,553.96,542.98,553.79,333300,553.79
2012-06-28,540.69,541.57,531.13,536.29,267900,536.29
2012-06-27,547.23,550.63,543.48,544.24,125400,544.24
2012-06-26,541.59,545.19,536.07,544.31,176900,544.31
2012-06-25,543.68,546.90,537.27,539.81,254700,539.81
2012-06-22,539.56,550.86,539.56,550.12,705800,550.12
2012-06-21,550.31,556.77,536.83,537.03,269500,537.03
2012-06-20,550.26,552.05,543.04,548.22,173700,548.22
2012-06-19,549.08,553.69,544.63,548.58,225200,548.58
2012-06-18,530.91,547.38,527.91,545.24,285700,545.24
2012-06-15,528.25,534.60,524.57,531.66,474000,531.66
